X,Y,OBJECTID,DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION_DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
-13303348.8343,4372121.1418,11818,6,201,,TUL,R,1.746,,KINGS RIVER BRIDGE,660.0,6300.0,5900.0,660.0,6300.0,5900.0
-13290963.7533,4371977.4118,11819,6,201,,TUL,,7.95,,ALTA AVENUE,420.0,4000.0,3650.0,590.0,3500.0,3250.0
-13290963.7533,4371977.4118,11820,6,201,,TUL,,7.95,,ALTA AVENUE,420.0,4000.0,3650.0,590.0,3500.0,3250.0
-13278991.0951,4367798.1759,11821,6,201,,TUL,L,13.98,,JCT. RTE. 63,590.0,5700.0,5300.0,590.0,5700.0,5300.0
-13278991.0951,4367798.1759,11822,6,201,,TUL,L,13.98,,JCT. RTE. 63,590.0,5700.0,5300.0,590.0,5700.0,5300.0
-13274901.2211,4367744.2084,11823,6,201,,TUL,,16.01,,"YETTEM, ROAD 144",550.0,5300.0,4950.0,480.0,4950.0,4250.0
-13274901.2211,4367744.2084,11824,6,201,,TUL,,16.01,,"YETTEM, ROAD 144",550.0,5300.0,4950.0,480.0,4950.0,4250.0
-13265861.633,4367620.7476,11825,6,201,,TUL,,20.52,,ROAD 180,260.0,2700.0,2300.0,150.0,1500.0,1250.0
-13265861.633,4367620.7476,11826,6,201,,TUL,,20.52,,ROAD 180,260.0,2700.0,2300.0,150.0,1500.0,1250.0
-13260643.5965,4365725.7943,11827,6,201,,TUL,,23.957,,JCT. RTE. 245,170.0,1650.0,1450.0,,,
-13260643.5965,4365725.7943,11828,6,201,,TUL,,23.957,,JCT. RTE. 245,170.0,1650.0,1450.0,,,
-13199685.8353,4180705.5493,11829,9,202,,KER,R,1.476,,TEHACHAPI MENS PRISON,,,,360.0,2000.0,1900.0
-13199685.8353,4180705.5493,11830,9,202,,KER,R,1.476,,TEHACHAPI MENS PRISON,,,,360.0,2000.0,1900.0
-13198927.9281,4181774.2738,11831,9,202,,KER,R,2.16,,CUMMINGS VALLEY RD-W,320.0,1800.0,1700.0,1100.0,9900.0,9000.0
-13198927.9281,4181774.2738,11832,9,202,,KER,R,2.16,,CUMMINGS VALLEY RD-W,320.0,1800.0,1700.0,1100.0,9900.0,9000.0
-13193746.4616,4179201.1024,11833,9,202,,KER,R,5.5,,OLD TOWN ROAD,850.0,9500.0,9200.0,1400.0,11000.0,9800.0
-13193746.4616,4179201.1024,11834,9,202,,KER,R,5.5,,OLD TOWN ROAD,850.0,9500.0,9200.0,1400.0,11000.0,9800.0
-13190788.8249,4180782.8334,11835,9,202,,KER,R,7.4,,WOODFORD ROAD,1400.0,14500.0,13500.0,1300.0,13000.0,12800.0
-13190791.4556,4180797.1235,11836,9,202,,KER,R,7.4,,WOODFORD ROAD,1400.0,14500.0,13500.0,1300.0,13000.0,12800.0
-13187775.1645,4180792.0773,11837,9,202,,KER,R,8.87,,TUCKER ROAD,1500.0,15800.0,15000.0,1450.0,14900.0,14100.0
-13187775.1645,4180792.0773,11838,9,202,,KER,R,8.87,,TUCKER ROAD,1500.0,15800.0,15000.0,1450.0,14900.0,14100.0
-13187726.115,4183118.3944,11839,9,202,,KER,,12.008,,JCT. RTE. 58,1500.0,15700.0,13600.0,,,
-13187726.115,4183118.3944,11840,9,202,,KER,,12.008,,JCT. RTE. 58,1500.0,15700.0,13600.0,,,
-13187628.4573,4183234.9698,11841,9,202,,KER,,12.093,,END OF KERN COUNTY,1200.0,12200.0,12000.0,,,
-13187628.4573,4183234.9698,11842,9,202,,KER,,12.093,,END OF KERN COUNTY,1200.0,12200.0,12000.0,,,
-13253460.0908,4530656.8067,11843,9,203,,MNO,L,0.0,,MINARET SUMMIT,,,,130.0,780.0,620.0
-13253460.0908,4530656.8067,11844,9,203,,MNO,L,0.0,,MINARET SUMMIT,,,,130.0,780.0,620.0
-13248155.0331,4530188.9484,11845,9,203,,MNO,R,2.35,,MAINTENANCE SUBSTATION ROAD,740.0,4500.0,3750.0,740.0,4500.0,3750.0
-13248155.0331,4530188.9484,11846,9,203,,MNO,R,2.35,,MAINTENANCE SUBSTATION ROAD,740.0,4500.0,3750.0,740.0,4500.0,3750.0
-13245351.4916,4530360.9286,11847,9,203,,MNO,R,4.49,,"MAMMOTH, FOREST TRAIL ROAD",940.0,6100.0,4700.0,1350.0,12400.0,8900.0
-13245351.4916,4530360.9286,11848,9,203,,MNO,R,4.49,,"MAMMOTH, FOREST TRAIL ROAD",940.0,6100.0,4700.0,1350.0,12400.0,8900.0
-13245140.1672,4529882.1958,11849,9,203,,MNO,R,4.782,,LAKE MARY/MINARET ROADS,1350.0,12600.0,9200.0,1350.0,12500.0,10400.0
-13245140.1672,4529882.1958,11850,9,203,,MNO,R,4.782,,LAKE MARY/MINARET ROADS,1350.0,12600.0,9200.0,1350.0,12500.0,10400.0
-13243220.1411,4529652.9218,11851,9,203,,MNO,,5.75,,OLD MAMMOTH ROAD,1550.0,16200.0,13500.0,890.0,9200.0,6500.0
-13243216.3296,4529668.8166,11852,9,203,,MNO,,5.75,,OLD MAMMOTH ROAD,1550.0,16200.0,13500.0,890.0,9200.0,6500.0
-13241041.5269,4529165.8208,11853,9,203,,MNO,,6.866,,MERIDIAN BLVD,930.0,9600.0,7600.0,1050.0,10700.0,7400.0
-13241011.4338,4529224.9279,11854,9,203,,MNO,,6.866,,MERIDIAN BLVD,930.0,9600.0,7600.0,1050.0,10700.0,7400.0
-13237750.8682,4528874.1353,11855,9,203,,MNO,R,8.56,,JCT. RTE. 395,1150.0,11600.0,9000.0,1050.0,10700.0,7400.0
-13237750.8682,4528874.1353,11856,9,203,,MNO,R,8.56,,JCT. RTE. 395,1150.0,11600.0,9000.0,1050.0,10700.0,7400.0
-13237541.4553,4528934.0251,11857,9,203,,MNO,R,8.671,,END ROUTE,1050.0,10700.0,7400.0,,,
-13237541.4553,4528934.0251,11858,9,203,,MNO,R,8.671,,END ROUTE,1050.0,10700.0,7400.0,,,
-13247347.3632,4211883.3007,11859,6,204,,KER,R,0.0,,"BAKERSFIELD, JCT. RTE. 58",2150.0,25500.0,24200.0,2150.0,25500.0,24200.0
-13247362.4391,4211882.2616,11860,6,204,,KER,R,0.0,,"BAKERSFIELD, JCT. RTE. 58",2150.0,25500.0,24200.0,2150.0,25500.0,24200.0
-13247347.1338,4212072.8455,11861,6,204,,KER,R,0.098,,BRUNDAGE LANE,2150.0,25500.0,24200.0,2600.0,31000.0,29000.0
-13247362.1981,4212072.9049,11862,6,204,,KER,R,0.098,,BRUNDAGE LANE,2150.0,25500.0,24200.0,2600.0,31000.0,29000.0
-13247340.5231,4214064.9469,11863,6,204,,KER,,3.087,,"BAKERSFIELD, CALIFORNIA AVENUE",2600.0,32500.0,29000.0,2550.0,29000.0,28500.0
-13247355.5914,4214064.5462,11864,6,204,,KER,,3.087,,"BAKERSFIELD, CALIFORNIA AVENUE",2600.0,32500.0,29000.0,2550.0,29000.0,28500.0
-13247363.0492,4215381.1246,11865,6,204,,KER,,3.76,,"BAKERSFIELD, 21ST STREET",2400.0,27500.0,26000.0,2400.0,27500.0,26000.0
-13247382.4163,4215381.6893,11866,6,204,,KER,,3.76,,"BAKERSFIELD, 21ST STREET",2400.0,27500.0,26000.0,2400.0,27500.0,26000.0
-13247531.7309,4215636.3371,11867,6,204,,KER,,3.827,,"BAKERSFIELD, 22ND STREET",2400.0,27500.0,26000.0,2350.0,26500.0,24800.0
-13247549.6108,4215626.4767,11868,6,204,,KER,,3.827,,"BAKERSFIELD, 22ND STREET",2400.0,27500.0,26000.0,2350.0,26500.0,24800.0
-13247863.1103,4215812.7516,11869,6,204,,KER,,4.057,,"BAKERSFIELD, 24TH STREET",2350.0,26500.0,24800.0,2350.0,26500.0,24800.0
-13247879.6007,4215801.1864,11870,6,204,,KER,,4.057,,"BAKERSFIELD, 24TH STREET",2350.0,26500.0,24800.0,2350.0,26500.0,24800.0
-13248125.3612,4215934.8196,11871,6,204,,KER,,4.235,,"BAKERSFIELD, JCT. RTE. 178",2350.0,26500.0,24800.0,2850.0,30500.0,29000.0
-13248140.4723,4215922.6137,11872,6,204,,KER,,4.235,,"BAKERSFIELD, JCT. RTE. 178",2350.0,26500.0,24800.0,2850.0,30500.0,29000.0
-13249582.3063,4216962.1899,11873,6,204,,KER,,5.137,,"BAKERSFIELD, F STREET",3550.0,38000.0,36000.0,3400.0,37500.0,34500.0
-13249593.3188,4216945.9263,11874,6,204,,KER,,5.137,,"BAKERSFIELD, F STREET",3550.0,38000.0,36000.0,3400.0,37500.0,34500.0
-13251567.1041,4218628.4404,11875,6,204,,KER,,6.46,,PIERCE ROAD,3500.0,37500.0,35500.0,3500.0,37500.0,35500.0
-13251572.9242,4218617.0577,11876,6,204,,KER,,6.46,,PIERCE ROAD,3500.0,37500.0,35500.0,3500.0,37500.0,35500.0
-13252064.6402,4218944.2426,11877,6,204,,KER,,6.752,,"BAKERSFIELD, JCT. RTE. 99",2500.0,27000.0,25000.0,,,
-13252106.4876,4218811.3656,11878,6,204,,KER,,6.752,,"BAKERSFIELD, JCT. RTE. 99",2500.0,27000.0,25000.0,,,
-13532179.2206,4543143.4823,11879,4,205,,ALA,,0.213,,JCT. RTE. 580,,,,11000.0,154000.0,135000.0
-13532204.7057,4543166.1157,11880,4,205,,ALA,,0.213,,JCT. RTE. 580,,,,11000.0,154000.0,135000.0
-13531689.4543,4543188.4762,11881,4,205,,ALA,,0.447,,ALAMEDA/SAN JOAQUIN COUNTY LINE,11000.0,154000.0,135000.0,,,
-13531686.6268,4543214.2095,11882,4,205,,ALA,,0.447,,ALAMEDA/SAN JOAQUIN COUNTY LINE,11000.0,154000.0,135000.0,,,
-13531689.4543,4543188.4762,11883,10,205,,SJ,L,0.0,,ALAMEDA/SAN JOAQUIN COUNTY LINE,,,,9500.0,136000.0,131000.0
-13531686.6268,4543214.2095,11884,10,205,,SJ,L,0.0,,ALAMEDA/SAN JOAQUIN COUNTY LINE,,,,9500.0,136000.0,131000.0
-13528847.3469,4543100.5991,11885,10,205,,SJ,,1.377,,PATTERSON PASS ROAD,9500.0,134000.0,120000.0,8400.0,113000.0,106000.0
-13528845.9312,4543127.4992,11886,10,205,,SJ,,1.377,,PATTERSON PASS ROAD,9500.0,134000.0,120000.0,8400.0,113000.0,106000.0
-13524756.7089,4542917.9736,11887,10,205,,SJ,R,3.369,,OLD ROUTE 50,7600.0,103000.0,89000.0,6600.0,97000.0,83000.0
-13524818.0678,4542942.2226,11888,10,205,,SJ,R,3.369,,OLD ROUTE 50,7600.0,103000.0,89000.0,6600.0,97000.0,83000.0
-13515865.4498,4546147.389,11889,10,205,,SJ,R,8.127,,"TRACY, MAC ARTHUR DRIVE",8900.0,146000.0,107000.0,9600.0,144000.0,130000.0
-13515872.4562,4546188.3987,11890,10,205,,SJ,R,8.127,,"TRACY, MAC ARTHUR DRIVE",8900.0,146000.0,107000.0,9600.0,144000.0,130000.0
-13506604.3422,4546566.0929,11891,10,205,,SJ,R,12.686,,JCT. RTE. 5,7300.0,123000.0,102000.0,,,
-13506657.9358,4546665.421,11892,10,205,,SJ,R,12.686,,JCT. RTE. 5,7300.0,123000.0,102000.0,,,
-13360505.9117,4647821.9422,11893,10,207,,ALP,,0.0,,JCT. RTE. 4,,,,300.0,1100.0,750.0
-13360505.9117,4647821.9422,11894,10,207,,ALP,,0.0,,JCT. RTE. 4,,,,300.0,1100.0,750.0
-13362189.7625,4649187.4598,11895,10,207,,ALP,,1.36,,MT. REBA SKI RESORT,300.0,1100.0,740.0,,,
-13362189.7625,4649187.4598,11896,10,207,,ALP,,1.36,,MT. REBA SKI RESORT,300.0,1100.0,740.0,,,
-13190335.4362,4071402.8611,11897,7,210,,LA,R,0.0,,"LOS ANGELES, JCT. RTE. 5",,,,5200.0,83000.0,77000.0
-13190278.3286,4071507.7173,11898,7,210,,LA,R,0.0,,"LOS ANGELES, JCT. RTE. 5",,,,5200.0,83000.0,77000.0
-13189065.1126,4072233.2996,11899,7,210,,LA,R,0.843,,"LOS ANGELES, YARNELL STREET",5200.0,83000.0,77000.0,5000.0,79000.0,74000.0
-13189067.2706,4072256.5081,11900,7,210,,LA,R,0.843,,"LOS ANGELES, YARNELL STREET",5200.0,83000.0,77000.0,5000.0,79000.0,74000.0
-13186970.4048,4072338.966,11901,7,210,,LA,R,1.924,,"LOS ANGELES, ROXFORD STREET",5000.0,79000.0,74000.0,5000.0,79000.0,74000.0
-13186970.4084,4072363.2911,11902,7,210,,LA,R,1.924,,"LOS ANGELES, ROXFORD STREET",5000.0,79000.0,74000.0,5000.0,79000.0,74000.0
-13184687.1577,4071376.91,11903,7,210,,LA,R,3.275,,"LOS ANGELES, POLK STREET",5000.0,79000.0,74000.0,5800.0,93000.0,86000.0
-13184671.8816,4071393.573,11904,7,210,,LA,R,3.275,,"LOS ANGELES, POLK STREET",5000.0,79000.0,74000.0,5800.0,93000.0,86000.0
-13183506.6756,4070258.1699,11905,7,210,,LA,R,4.11,,"LOS ANGELES, HUBBARD STREET",5800.0,93000.0,86000.0,7200.0,114000.0,105000.0
-13183488.7121,4070277.6426,11906,7,210,,LA,R,4.11,,"LOS ANGELES, HUBBARD STREET",5800.0,93000.0,86000.0,7200.0,114000.0,105000.0
-13182419.2075,4069071.7022,11907,7,210,,LA,R,4.936,,"LOS ANGELES, MACLAY STREET",7200.0,114000.0,105000.0,8000.0,127000.0,118000.0
-13182398.7059,4069088.2089,11908,7,210,,LA,R,4.936,,"LOS ANGELES, MACLAY STREET",7200.0,114000.0,105000.0,8000.0,127000.0,118000.0
-13181152.6163,4067626.2988,11909,7,210,,LA,R,5.911,,"LOS ANGELES, JCT. RTE. 118",8000.0,127000.0,118000.0,7900.0,126000.0,117000.0
-13181155.9276,4067668.6807,11910,7,210,,LA,R,5.911,,"LOS ANGELES, JCT. RTE. 118",8000.0,127000.0,118000.0,7900.0,126000.0,117000.0
-13178136.5384,4065784.8986,11911,7,210,,LA,R,7.822,,"LOS ANGELES, OSBORNE STREET/FOOTHILL BOULEVARD",7900.0,126000.0,117000.0,7500.0,119000.0,110000.0
-13178111.3335,4065803.7834,11912,7,210,,LA,R,7.822,,"LOS ANGELES, OSBORNE STREET/FOOTHILL BOULEVARD",7900.0,126000.0,117000.0,7500.0,119000.0,110000.0
-13174995.1542,4065400.2474,11913,7,210,,LA,R,9.444,,"LOS ANGELES, WHEATLAND AVENUE",7500.0,119000.0,110000.0,7700.0,122000.0,113000.0
-13174992.267,4065425.4267,11914,7,210,,LA,R,9.444,,"LOS ANGELES, WHEATLAND AVENUE",7500.0,119000.0,110000.0,7700.0,122000.0,113000.0
-13172465.0276,4063767.8619,11915,7,210,,LA,R,11.084,,"LOS ANGELES, SUNLAND BOULEVARD",7700.0,122000.0,113000.0,7400.0,117000.0,108000.0
-13172428.3734,4063770.5346,11916,7,210,,LA,R,11.084,,"LOS ANGELES, SUNLAND BOULEVARD",7700.0,122000.0,113000.0,7400.0,117000.0,108000.0
-13168108.9164,4060383.954,11917,7,210,,LA,R,14.173,,"LOS ANGELES,LA TUNA CANYON ROAD",7400.0,117000.0,108000.0,7800.0,124000.0,114000.0
-13168089.1298,4060405.5479,11918,7,210,,LA,R,14.173,,"LOS ANGELES,LA TUNA CANYON ROAD",7400.0,117000.0,108000.0,7800.0,124000.0,114000.0
-13165357.932,4059882.7069,11919,7,210,,LA,R,15.619,,"GLENDALE, LOWELL AVENUE",7800.0,124000.0,114000.0,9600.0,152000.0,141000.0
-13165357.9556,4059910.401,11920,7,210,,LA,R,15.619,,"GLENDALE, LOWELL AVENUE",7800.0,124000.0,114000.0,9600.0,152000.0,141000.0
-13163415.6484,4058804.7924,11921,7,210,,LA,R,16.773,,"GLENDALE, PENNSYLVANIA AVENUE",9600.0,152000.0,141000.0,10200.0,162000.0,150000.0
-13163415.2904,4058852.3534,11922,7,210,,LA,R,16.773,,"GLENDALE, PENNSYLVANIA AVENUE",9600.0,152000.0,141000.0,10200.0,162000.0,150000.0
-13162409.8107,4058173.8174,11923,7,210,,LA,R,17.383,,LA CRESCENTA AVENUE,10200.0,162000.0,150000.0,11400.0,181000.0,168000.0
-13162409.3906,4058218.0582,11924,7,210,,LA,R,17.383,,LA CRESCENTA AVENUE,10200.0,162000.0,150000.0,11400.0,181000.0,168000.0
-13159939.6796,4056706.3955,11925,7,210,,LA,R,18.872,,"LA CANADA-FLINTRIDGE, WEST JCT. RTE. 2",11400.0,181000.0,168000.0,8000.0,127000.0,118000.0
-13159925.4041,4056727.4857,11926,7,210,,LA,R,18.872,,"LA CANADA-FLINTRIDGE, WEST JCT. RTE. 2",11400.0,181000.0,168000.0,8000.0,127000.0,118000.0
-13157981.9148,4056568.4492,11927,7,210,,LA,R,19.881,,"LA CANADA-FLINTRIDGE, EAST JCT. RTE. 2",8000.0,127000.0,118000.0,7700.0,122000.0,113000.0
-13157981.9575,4056592.3052,11928,7,210,,LA,R,19.881,,"LA CANADA-FLINTRIDGE, EAST JCT. RTE. 2",8000.0,127000.0,118000.0,7700.0,122000.0,113000.0
-13156766.0703,4055885.0998,11929,7,210,,LA,R,20.6,,"LA CANADA-FLINTRIDGE, GOULD AVENUE/FOOTHILL BOULEVARD",7700.0,122000.0,113000.0,7000.0,111000.0,103000.0
-13156766.9047,4055919.5087,11930,7,210,,LA,R,20.6,,"LA CANADA-FLINTRIDGE, GOULD AVENUE/FOOTHILL BOULEVARD",7700.0,122000.0,113000.0,7000.0,111000.0,103000.0
-13156466.4499,4055496.4467,11931,7,210,,LA,R,20.854,,"LA CANADA-FLINTRIDGE, HAMPTON AVENUE/FOOTHILL BOULEVARD",7000.0,111000.0,103000.0,7800.0,124000.0,114000.0
-13156456.6802,4055524.2815,11932,7,210,,LA,R,20.854,,"LA CANADA-FLINTRIDGE, HAMPTON AVENUE/FOOTHILL BOULEVARD",7000.0,111000.0,103000.0,7800.0,124000.0,114000.0
-13155858.5969,4054372.3468,11933,7,210,,LA,R,21.532,,"LA CANADA-FLINTRIDGE, BERKSHIRE PLACE",7800.0,124000.0,114000.0,7600.0,121000.0,112000.0
-13155832.918,4054363.5882,11934,7,210,,LA,R,21.532,,"LA CANADA-FLINTRIDGE, BERKSHIRE PLACE",7800.0,124000.0,114000.0,7600.0,121000.0,112000.0
-13154519.0797,4053143.0638,11935,7,210,,LA,R,22.494,,"PASADENA, ARROYO BOULEVARD",7600.0,121000.0,112000.0,7300.0,116000.0,107000.0
-13154511.5852,4053173.6445,11936,7,210,,LA,R,22.494,,"PASADENA, ARROYO BOULEVARD",7600.0,121000.0,112000.0,7300.0,116000.0,107000.0
-13153499.5623,4052233.9774,11937,7,210,,LA,R,23.191,,"PASADENA, LINCOLN BOULEVARD",7300.0,116000.0,107000.0,8300.0,132000.0,123000.0
-13153498.99,4052273.8697,11938,7,210,,LA,R,23.191,,"PASADENA, LINCOLN BOULEVARD",7300.0,116000.0,107000.0,8300.0,132000.0,123000.0
-13153351.1981,4050620.387,11939,7,210,,LA,R,24.06,,"PASADENA, MOUNTAIN STREET",8300.0,132000.0,123000.0,8800.0,140000.0,130000.0
-13153322.5632,4050618.1385,11940,7,210,,LA,R,24.06,,"PASADENA, MOUNTAIN STREET",8300.0,132000.0,123000.0,8800.0,140000.0,130000.0
-13153027.7956,4048909.0904,11941,7,210,,LA,R,24.962,,"PASADENA, JCT. RTES. 134/710",8800.0,140000.0,130000.0,20200.0,320000.0,296000.0
-13153002.5318,4048920.5447,11942,7,210,,LA,R,24.962,,"PASADENA, JCT. RTES. 134/710",8800.0,140000.0,130000.0,20200.0,320000.0,296000.0
-13150437.4792,4049182.8385,11943,7,210,,LA,R,26.326,,"PASADENA, LAKE AVENUE",20200.0,320000.0,296000.0,22000.0,350000.0,324000.0
-13150438.4178,4049227.3063,11944,7,210,,LA,R,26.326,,"PASADENA, LAKE AVENUE",20200.0,320000.0,296000.0,22000.0,350000.0,324000.0
-13149244.1416,4049248.6317,11945,7,210,,LA,R,26.941,,"PASADENA, HILL AVENUE",22000.0,350000.0,324000.0,20600.0,328000.0,304000.0
-13149246.4639,4049290.9774,11946,7,210,,LA,R,26.941,,"PASADENA, HILL AVENUE",22000.0,350000.0,324000.0,20600.0,328000.0,304000.0
-13148335.1849,4049266.1038,11947,7,210,,LA,R,27.409,,"PASADENA, ALLEN AVENUE",20600.0,328000.0,304000.0,21000.0,333000.0,309000.0
-13148335.5761,4049309.2245,11948,7,210,,LA,R,27.409,,"PASADENA, ALLEN AVENUE",20600.0,328000.0,304000.0,21000.0,333000.0,309000.0
-13146705.481,4049283.4913,11949,7,210,,LA,R,28.249,,"PASADENA, ALTADENA DRIVE",21000.0,333000.0,309000.0,19600.0,311000.0,288000.0
-13146707.7186,4049323.6453,11950,7,210,,LA,R,28.249,,"PASADENA, ALTADENA DRIVE",21000.0,333000.0,309000.0,19600.0,311000.0,288000.0
-13145881.731,4049183.1778,11951,7,210,,LA,R,28.68,,"PASADENA, SAN GABRIEL BOULEVARD",19600.0,311000.0,288000.0,18700.0,297000.0,275000.0
-13145883.0955,4049231.9504,11952,7,210,,LA,R,28.68,,"PASADENA, SAN GABRIEL BOULEVARD",19600.0,311000.0,288000.0,18700.0,297000.0,275000.0
-13144854.1097,4048630.4359,11953,7,210,,LA,R,29.293,,"PASADENA, SIERRA MADRE VILLA",18700.0,297000.0,275000.0,17100.0,271000.0,251000.0
-13144868.1588,4048683.0744,11954,7,210,,LA,R,29.293,,"PASADENA, SIERRA MADRE VILLA",18700.0,297000.0,275000.0,17100.0,271000.0,251000.0
-13143892.4294,4048718.5244,11955,7,210,,LA,L,29.795,,"PASADENA, ROSEMEAD BOULEVARD",17100.0,271000.0,251000.0,16100.0,256000.0,237000.0
-13143895.4061,4048758.7809,11956,7,210,,LA,L,29.795,,"PASADENA, ROSEMEAD BOULEVARD",17100.0,271000.0,251000.0,16100.0,256000.0,237000.0
-13141313.8542,4048784.5927,11957,7,210,,LA,R,30.816,,"ARCADIA, BALDWIN AVENUE",16100.0,256000.0,237000.0,14200.0,226000.0,210000.0
-13141316.5877,4048824.2318,11958,7,210,,LA,R,30.816,,"ARCADIA, BALDWIN AVENUE",16100.0,256000.0,237000.0,14200.0,226000.0,210000.0
-13139249.9656,4048668.272,11959,7,210,,LA,R,31.883,,"ARCADIA, SANTA ANITA AVENUE",14200.0,226000.0,210000.0,15600.0,248000.0,230000.0
-13139249.8836,4048689.0677,11960,7,210,,LA,R,31.883,,"ARCADIA, SANTA ANITA AVENUE",14200.0,226000.0,210000.0,15600.0,248000.0,230000.0
-13137593.9581,4047686.6505,11961,7,210,,LA,R,32.89,,"MONROVIA, HUNTINGTON DRIVE",15600.0,248000.0,230000.0,15500.0,246000.0,228000.0
-13137566.0649,4047687.2111,11962,7,210,,LA,R,32.89,,"MONROVIA, HUNTINGTON DRIVE",15600.0,248000.0,230000.0,15500.0,246000.0,228000.0
-13137563.1858,4047650.1285,11963,7,210,,LA,R,32.914,,"MONROVIA, MYRTLE AVENUE",15500.0,246000.0,228000.0,15100.0,239000.0,222000.0
-13137536.7195,4047650.9251,11964,7,210,,LA,R,32.914,,"MONROVIA, MYRTLE AVENUE",15500.0,246000.0,228000.0,15100.0,239000.0,222000.0
-13134199.9662,4046993.462,11965,7,210,,LA,R,34.741,,"MONROVIA, MOUNTAIN AVENUE",15100.0,239000.0,222000.0,15600.0,247000.0,229000.0
-13134199.3775,4047015.725,11966,7,210,,LA,R,34.741,,"MONROVIA, MOUNTAIN AVENUE",15100.0,239000.0,222000.0,15600.0,247000.0,229000.0
-13133223.2241,4046981.6517,11967,7,210,,LA,R,35.244,,"DUARTE, BUENA VISTA STREET",15600.0,247000.0,229000.0,15700.0,249000.0,231000.0
-13133224.4906,4047001.7612,11968,7,210,,LA,R,35.244,,"DUARTE, BUENA VISTA STREET",15600.0,247000.0,229000.0,15700.0,249000.0,231000.0
-13130990.5986,4046842.08,11969,7,210,,LA,R,36.41,,"DUARTE, JCT. RTE. 605",15700.0,249000.0,231000.0,16500.0,262000.0,243000.0
-13130970.8437,4046867.3055,11970,7,210,,LA,R,36.41,,"DUARTE, JCT. RTE. 605",15700.0,249000.0,231000.0,16500.0,262000.0,243000.0
-13128314.1221,4046236.9727,11971,7,210,,LA,R,37.862,,"IRWINDALE, IRWINDALE AVENUE",16500.0,262000.0,243000.0,16300.0,258000.0,239000.0
-13128314.9869,4046256.7999,11972,7,210,,LA,R,37.862,,"IRWINDALE, IRWINDALE AVENUE",16500.0,262000.0,243000.0,16300.0,258000.0,239000.0
-13126358.6286,4045766.9895,11973,7,210,,LA,R,38.957,,"AZUSA, VERNON AVENUE",16300.0,258000.0,239000.0,16100.0,255000.0,236000.0
-13126352.5177,4045784.9793,11974,7,210,,LA,R,38.957,,"AZUSA, VERNON AVENUE",16300.0,258000.0,239000.0,16100.0,255000.0,236000.0
-13125422.8725,4044997.4298,11975,7,210,,LA,R,39.6,,"AZUSA, AZUSA AVENUE",16100.0,255000.0,236000.0,15800.0,250000.0,232000.0
-13125420.2574,4045018.8342,11976,7,210,,LA,R,39.6,,"AZUSA, AZUSA AVENUE",16100.0,255000.0,236000.0,15800.0,250000.0,232000.0
-13123475.1619,4045034.6443,11977,7,210,,LA,R,40.603,,"AZUSA, CITRUS AVENUE",15800.0,250000.0,232000.0,15700.0,249000.0,231000.0
-13123474.7448,4045055.7267,11978,7,210,,LA,R,40.603,,"AZUSA, CITRUS AVENUE",15800.0,250000.0,232000.0,15700.0,249000.0,231000.0
-13121554.0996,4045004.3656,11979,7,210,,LA,R,41.594,,"GLENDORA, GRAND AVENUE",15700.0,249000.0,231000.0,15700.0,249000.0,231000.0
-13121553.5728,4045025.7012,11980,7,210,,LA,R,41.594,,"GLENDORA, GRAND AVENUE",15700.0,249000.0,231000.0,15700.0,249000.0,231000.0
-13118619.8174,4044593.1438,11981,7,210,,LA,R,43.16,,"GLENDORA, SUNFLOWER AVENUE",15700.0,249000.0,231000.0,15800.0,250000.0,232000.0
-13118617.2608,4044615.3716,11982,7,210,,LA,R,43.16,,"GLENDORA, SUNFLOWER AVENUE",15700.0,249000.0,231000.0,15800.0,250000.0,232000.0
-13116333.3286,4045017.1474,11983,7,210,,LA,R,44.377,,"GLENDORA, JCT RTE 57",15800.0,250000.0,232000.0,12200.0,193000.0,179000.0
-13116330.6088,4045035.1215,11984,7,210,,LA,R,44.377,,"GLENDORA, JCT RTE 57",15800.0,250000.0,232000.0,12200.0,193000.0,179000.0
-13114264.1147,4044886.9297,11985,7,210,,LA,R,45.456,,"SAN DIMAS, SAN DIMAS AVENUE",11500.0,182000.0,169000.0,11900.0,189000.0,175000.0
-13114262.9144,4044913.1474,11986,7,210,,LA,R,45.456,,"SAN DIMAS, SAN DIMAS AVENUE",11500.0,182000.0,169000.0,11900.0,189000.0,175000.0
-13112005.1313,4044927.5447,11987,7,210,,LA,R,46.628,,"LA VERNE, JCT. RTE. 66",11900.0,189000.0,175000.0,10800.0,171000.0,158000.0
-13112025.2659,4044946.9253,11988,7,210,,LA,R,46.628,,"LA VERNE, JCT. RTE. 66",11900.0,189000.0,175000.0,10800.0,171000.0,158000.0
-13109162.3931,4044871.1758,11989,7,210,,LA,R,48.083,,"LA VERNE, FRUIT STREET",10800.0,171000.0,158000.0,10300.0,163000.0,151000.0
-13109163.2803,4044895.3534,11990,7,210,,LA,R,48.083,,"LA VERNE, FRUIT STREET",10800.0,171000.0,158000.0,10300.0,163000.0,151000.0
-13106364.7146,4044966.5549,11991,7,210,,LA,R,49.533,,"CLAREMONT, TOWNE AVENUE",10300.0,163000.0,151000.0,10300.0,163000.0,151000.0
